trust_name,ticker,aic_sector,date,price_gbx_or_gbp
JPMorgan American Investment Trust,JAM,North America,2012-09-30,184.493
JPMorgan American Investment Trust,JAM,North America,2012-11-01,182.297
JPMorgan American Investment Trust,JAM,North America,2012-12-01,180.899
JPMorgan American Investment Trust,JAM,North America,2013-01-01,196.873
JPMorgan American Investment Trust,JAM,North America,2013-02-01,205.459
JPMorgan American Investment Trust,JAM,North America,2013-03-01,213.066
JPMorgan American Investment Trust,JAM,North America,2013-03-31,210.265
JPMorgan American Investment Trust,JAM,North America,2013-04-30,226.040
JPMorgan American Investment Trust,JAM,North America,2013-05-31,220.148
JPMorgan American Investment Trust,JAM,North America,2013-06-30,232.430
JPMorgan American Investment Trust,JAM,North America,2013-07-31,221.609
JPMorgan American Investment Trust,JAM,North America,2013-08-31,218.861
JPMorgan American Investment Trust,JAM,North America,2013-09-30,232.440
JPMorgan American Investment Trust,JAM,North America,2013-11-01,234.208
JPMorgan American Investment Trust,JAM,North America,2013-12-01,237.832
JPMorgan American Investment Trust,JAM,North America,2014-01-01,230.044
JPMorgan American Investment Trust,JAM,North America,2014-02-01,236.035
JPMorgan American Investment Trust,JAM,North America,2014-03-01,235.036
JPMorgan American Investment Trust,JAM,North America,2014-03-31,231.858
JPMorgan American Investment Trust,JAM,North America,2014-04-30,244.200
JPMorgan American Investment Trust,JAM,North America,2014-05-31,246.137
